task_id,method,model,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,total_tokens
email_draft_021,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53165
email_summarize_022,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,100.0,26572
email_deadline_023,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,1,0,100.0,26568
email_draft_024,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53140
email_summarize_025,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,100.0,26537
email_deadline_026,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,2,0,100.0,17681
email_draft_027,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53420
email_summarize_028,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26522
email_deadline_029,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26532
email_draft_030,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53165
email_summarize_031,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26550
email_deadline_032,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,100.0,26585
email_draft_033,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53284
file_section_000,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26627
file_summary_001,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52918
file_extract_002,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,100.0,53084
file_section_003,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,1,0,100.0,26734
file_summary_004,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53025
file_extract_005,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17728
file_section_006,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26611
file_summary_007,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52854
file_extract_008,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17690
file_section_009,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26550
file_summary_010,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52908
file_extract_011,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26627
file_section_012,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,100.0,53053
file_summary_013,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,2,2,0,100.0,17829
file_extract_014,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,1,1,0,100.0,8856
file_section_015,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,1,0,100.0,26623
file_summary_016,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53023
file_extract_017,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17721
file_section_018,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26567
file_summary_019,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53025
file_extract_020,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17728
file_section_021,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,100.0,52955
file_summary_022,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52919
file_extract_023,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17690
file_section_024,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26569
file_summary_025,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,53023
file_extract_026,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17718
file_section_027,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,100.0,53053
file_summary_028,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52894
file_extract_029,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26563
file_section_030,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,100.0,53175
file_summary_031,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,100.0,52918
file_extract_032,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,1,0,100.0,17724
file_section_033,all_tools,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,100.0,26596
calendar_move_000,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1947
calendar_summarize_001,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5718
calendar_invite_002,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_003,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1970
calendar_summarize_004,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5654
calendar_invite_005,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_006,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1927
calendar_summarize_007,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5709
calendar_invite_008,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,2,1,0,5.0,2124
calendar_move_009,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1955
calendar_summarize_010,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5751
calendar_invite_011,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_012,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1946
calendar_summarize_013,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5657
calendar_invite_014,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_015,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1934
calendar_summarize_016,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5657
calendar_invite_017,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_018,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1970
calendar_summarize_019,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5651
calendar_invite_020,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_021,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1927
calendar_summarize_022,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5715
calendar_invite_023,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_024,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1955
calendar_summarize_025,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5657
calendar_invite_026,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_027,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1946
calendar_summarize_028,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,4,2,0,5.0,3880
calendar_invite_029,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_030,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1947
calendar_summarize_031,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,5.0,5654
calendar_invite_032,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5842
calendar_move_033,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,5.0,1970
email_draft_000,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5785
email_summarize_001,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5744
email_deadline_002,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2796
email_draft_003,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5819
email_summarize_004,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,5.0,2756
email_deadline_005,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2799
email_draft_006,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5803
email_summarize_007,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5597
email_deadline_008,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2785
email_draft_009,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5802
email_summarize_010,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5744
email_deadline_011,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2799
email_draft_012,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5878
email_summarize_013,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2761
email_deadline_014,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,2,2,0,5.0,2018
email_draft_015,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5805
email_summarize_016,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2776
email_deadline_017,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2828
email_draft_018,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5804
email_summarize_019,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,0,0,5.0,2756
email_deadline_020,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2786
email_draft_021,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5808
email_summarize_022,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5641
email_deadline_023,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2785
email_draft_024,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,5.0,5802
email_summarize_025,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2772
email_deadline_026,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2800
email_draft_027,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,1,1,0,5.0,1134
email_summarize_028,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2751
email_deadline_029,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2779
email_draft_030,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,1,1,0,5.0,1127
email_summarize_031,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2765
email_deadline_032,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2814
email_draft_033,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5814
file_section_000,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5594
file_summary_001,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5399
file_extract_002,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2882
file_section_003,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2802
file_summary_004,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5629
file_extract_005,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5665
file_section_006,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2809
file_summary_007,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5359
file_extract_008,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5682
file_section_009,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2820
file_summary_010,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5241
file_extract_011,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5574
file_section_012,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,5,5,0,5.0,4803
file_summary_013,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5594
file_extract_014,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5681
file_section_015,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5564
file_summary_016,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,2,2,0,5.0,1995
file_extract_017,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2885
file_section_018,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2811
file_summary_019,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5404
file_extract_020,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,1,1,0,5.0,1123
file_section_021,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5566
file_summary_022,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,5,5,0,5.0,4568
file_extract_023,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5682
file_section_024,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2782
file_summary_025,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5256
file_extract_026,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5569
file_section_027,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5532
file_summary_028,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5596
file_extract_029,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5681
file_section_030,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2835
file_summary_031,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5420
file_extract_032,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,5.0,5655
file_section_033,keyword_top_5,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,5.0,2807
calendar_move_000,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2746
calendar_summarize_001,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,1,0,10.0,4151
calendar_invite_002,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_003,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2741
calendar_summarize_004,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7939
calendar_invite_005,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_006,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2738
calendar_summarize_007,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7939
calendar_invite_008,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_009,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2735
calendar_summarize_010,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7957
calendar_invite_011,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_012,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2739
calendar_summarize_013,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,1,0,10.0,4158
calendar_invite_014,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8185
calendar_move_015,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2761
calendar_summarize_016,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7939
calendar_invite_017,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8185
calendar_move_018,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2741
calendar_summarize_019,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7939
calendar_invite_020,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_021,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2738
calendar_summarize_022,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7957
calendar_invite_023,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_024,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2735
calendar_summarize_025,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7952
calendar_invite_026,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8185
calendar_move_027,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2739
calendar_summarize_028,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7939
calendar_invite_029,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8185
calendar_move_030,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2745
calendar_summarize_031,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,4,0,10.0,7948
calendar_invite_032,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,5,0,10.0,8145
calendar_move_033,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,2,0,0,10.0,2741
email_draft_000,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7875
email_summarize_001,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7793
email_deadline_002,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3930
email_draft_003,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7955
email_summarize_004,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3870
email_deadline_005,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3933
email_draft_006,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8210
email_summarize_007,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3941
email_deadline_008,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3897
email_draft_009,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7875
email_summarize_010,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3858
email_deadline_011,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3938
email_draft_012,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8110
email_summarize_013,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7811
email_deadline_014,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3941
email_draft_015,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7960
email_summarize_016,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7978
email_deadline_017,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3913
email_draft_018,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8094
email_summarize_019,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3854
email_deadline_020,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3949
email_draft_021,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8114
email_summarize_022,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3957
email_deadline_023,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3897
email_draft_024,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7875
email_summarize_025,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3856
email_deadline_026,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3941
email_draft_027,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8164
email_summarize_028,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7821
email_deadline_029,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3941
email_draft_030,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7960
email_summarize_031,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3907
email_deadline_032,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,3896
email_draft_033,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,3,0,10.0,4199
file_section_000,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7863
file_summary_001,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,8039
file_extract_002,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7786
file_section_003,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7759
file_summary_004,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7950
file_extract_005,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7885
file_section_006,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,4031
file_summary_007,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7608
file_extract_008,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,2,0,10.0,4148
file_section_009,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,4086
file_summary_010,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7614
file_extract_011,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,5,5,0,10.0,6710
file_section_012,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7673
file_summary_013,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,2,2,0,10.0,2753
file_extract_014,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7795
file_section_015,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,3,0,10.0,4139
file_summary_016,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7589
file_extract_017,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7771
file_section_018,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7984
file_summary_019,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7915
file_extract_020,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7890
file_section_021,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,True,3,1,0,10.0,4010
file_summary_022,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7621
file_extract_023,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7761
file_section_024,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7792
file_summary_025,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,3,3,0,10.0,4014
file_extract_026,keyword_top_10,us.anthropic.claude-3-5-haiku-20241022-v1:0,False,6,6,0,10.0,7826
